EmployeeID,Location,Department,SubmissionDate,IdeaTitle
GF10791,São Paulo,Research,2023-03-17,Clean Policy Solution
GF10910,Berlin,Consulting,2021-02-17,Sustainable Technology Project
GF10082,Paris,Consulting,2023-04-05,Urban Systems Strategy
GF10271,São Paulo,Urban Development,2022-12-22,Future Design Framework
GF10297,Seoul,Environmental Policy,2020-04-23,Green Energy Plan
GF12092,Johannesburg,Engineering,2023-09-03,Smart Transport Plan
GF12204,Singapore,Research,2023-04-07,Renewable Technology Solution
GF12065,Mexico City,Research,2020-06-18,Eco Energy Solution
GF11968,Seoul,Environmental Policy,2023-08-27,Clean Housing Initiative
GF12202,New York,Environmental Policy,2023-10-04,Eco Design Approach
GF12034,Singapore,Engineering,2020-01-03,Sustainable Housing Framework
GF11193,Paris,Consulting,2020-10-30,Sustainable Infrastructure Project
GF10786,London,Research,2021-10-22,Clean Design Approach
GF11329,Dubai,Research,2020-12-12,Renewable Systems Model
GF11607,London,Renewable Energy,2022-04-23,Eco Infrastructure Plan
GF10815,Paris,Engineering,2021-03-12,Clean Systems Strategy
GF12116,Mumbai,Consulting,2020-10-07,Urban Technology Plan
GF10875,New York,Urban Development,2023-06-28,Urban Systems Initiative
GF10789,London,Renewable Energy,2021-01-05,Sustainable Housing Project
GF10143,Dubai,Renewable Energy,2023-09-23,Eco Policy Framework
GF12117,London,Renewable Energy,2022-12-11,Renewable Policy Plan
GF10795,Paris,Urban Development,2022-03-03,Future Housing Strategy
GF11226,London,Renewable Energy,2022-10-26,Sustainable Policy Initiative
GF11146,Johannesburg,Renewable Energy,2021-03-14,Green Design Project
GF11927,Berlin,Research,2022-12-25,Green Energy Model
GF11176,Mexico City,Research,2021-12-23,Green Systems Solution
GF10562,Sydney,Research,2020-11-02,Sustainable Systems Solution
GF12208,Johannesburg,Research,2022-11-15,Renewable Technology Project
GF11602,Toronto,Environmental Policy,2021-07-22,Sustainable Transport Plan
GF11314,Singapore,Renewable Energy,2023-12-14,Green Transport Framework
GF10518,Tokyo,Consulting,2023-06-29,Future Systems Model
GF11013,London,Consulting,2022-04-24,Clean Design Project
GF10626,New York,Engineering,2020-10-06,Sustainable Infrastructure Solution
GF10316,London,Research,2020-08-12,Clean Systems Plan
GF11525,Tokyo,Research,2022-04-02,Green Design Approach
GF10953,Toronto,Environmental Policy,2020-08-13,Urban Energy Plan
GF11495,London,Renewable Energy,2020-07-15,Urban Systems Approach
GF10436,London,Engineering,2022-07-06,Urban Infrastructure Strategy
GF11795,Singapore,Research,2022-07-23,Green Housing Strategy
GF10231,London,Renewable Energy,2022-05-29,Smart Policy Solution
GF10085,London,Environmental Policy,2021-03-19,Green Technology Strategy
GF11516,Toronto,Renewable Energy,2023-10-15,Future Housing Strategy
GF12313,Singapore,Environmental Policy,2020-06-30,Renewable Energy Initiative
GF10172,Seoul,Renewable Energy,2023-10-07,Green Housing Initiative
GF11601,Tokyo,Environmental Policy,2023-10-07,Smart Design Framework
GF11389,London,Research,2020-07-31,Green Housing Model
GF10436,London,Renewable Energy,2021-07-28,Smart Infrastructure Strategy
GF10702,New York,Renewable Energy,2021-01-20,Clean Design Framework
GF10803,London,Consulting,2021-11-07,Renewable Systems Solution
GF11242,London,Research,2023-02-06,Urban Policy Framework
GF11688,Tokyo,Urban Development,2023-07-28,Smart Systems Model
GF11008,New York,Renewable Energy,2022-07-08,Clean Infrastructure Model
GF11814,London,Urban Development,2023-06-13,Smart Transport Approach
GF12410,Tokyo,Consulting,2022-04-04,Green Energy Approach
GF11271,Dubai,Research,2021-04-13,Green Technology Solution
GF10831,Tokyo,Consulting,2022-04-14,Green Policy Approach
GF12412,Singapore,Environmental Policy,2023-07-19,Green Transport Model
GF11355,Singapore,Urban Development,2021-03-19,Sustainable Policy Framework
GF11154,London,Renewable Energy,2020-02-28,Green Housing Approach
GF11972,Stockholm,Environmental Policy,2020-05-06,Renewable Infrastructure Model
GF12391,London,Environmental Policy,2023-10-13,Smart Design Initiative
GF11043,Singapore,Environmental Policy,2022-10-17,Urban Transport Strategy
GF11989,Berlin,Renewable Energy,2022-07-11,Clean Policy Strategy
GF11512,Johannesburg,Renewable Energy,2022-03-11,Eco Energy Plan
GF12087,Seoul,Research,2021-06-21,Urban Energy Strategy
GF12394,New York,Renewable Energy,2020-01-27,Sustainable Transport Project
GF11504,Dubai,Renewable Energy,2020-04-14,Urban Design Project
GF10649,Toronto,Renewable Energy,2020-11-25,Renewable Systems Solution
GF11873,Stockholm,Engineering,2023-02-06,Smart Infrastructure Strategy
GF12036,Mumbai,Environmental Policy,2020-05-15,Sustainable Technology Framework
GF12148,São Paulo,Research,2020-12-07,Green Energy Plan
GF10266,New York,Renewable Energy,2023-08-10,Green Housing Approach
GF10545,Singapore,Environmental Policy,2020-12-27,Clean Design Plan
GF10591,Tokyo,Renewable Energy,2023-11-19,Clean Housing Framework
GF11782,Johannesburg,Environmental Policy,2023-05-27,Green Infrastructure Model
GF10203,Seoul,Renewable Energy,2020-04-13,Sustainable Housing Model
GF11478,London,Environmental Policy,2022-01-06,Renewable Energy Framework
GF11612,Stockholm,Renewable Energy,2021-01-17,Future Housing Model
GF12020,Tokyo,Renewable Energy,2023-11-04,Green Transport Approach
GF10865,Toronto,Environmental Policy,2021-12-18,Renewable Systems Project
GF10857,Paris,Environmental Policy,2020-05-21,Urban Design Plan
GF11346,Sydney,Research,2022-08-22,Smart Design Initiative
GF10104,New York,Urban Development,2022-12-06,Urban Technology Framework
GF10859,London,Urban Development,2022-12-01,Smart Housing Model
GF10936,Johannesburg,Renewable Energy,2022-11-27,Renewable Systems Project
GF10702,Sydney,Urban Development,2021-09-12,Eco Technology Project
GF10521,Johannesburg,Urban Development,2022-04-04,Green Technology Solution
GF11074,Berlin,Environmental Policy,2020-04-20,Sustainable Infrastructure Framework
GF11014,Toronto,Urban Development,2022-06-21,Renewable Policy Model
GF11784,Toronto,Research,2022-06-08,Clean Technology Plan
GF10561,Tokyo,Environmental Policy,2020-06-27,Eco Transport Approach
GF12385,Tokyo,Engineering,2023-05-13,Sustainable Infrastructure Solution
GF12105,Singapore,Environmental Policy,2023-02-23,Urban Design Plan
GF11567,Sydney,Environmental Policy,2023-10-24,Clean Transport Plan
GF11551,Johannesburg,Research,2022-04-13,Smart Policy Framework
GF10780,Johannesburg,Research,2021-12-03,Eco Transport Approach
GF10023,Sydney,Consulting,2023-09-07,Sustainable Systems Strategy
GF10262,Tokyo,Research,2021-10-14,Renewable Technology Model
GF12428,Singapore,Consulting,2023-09-13,Future Infrastructure Plan
GF12483,Seoul,Urban Development,2023-11-24,Smart Technology Strategy
GF10930,Paris,Consulting,2022-10-23,Eco Policy Plan
GF10656,Seoul,Environmental Policy,2022-07-03,Renewable Policy Plan
GF11012,London,Urban Development,2022-03-05,Eco Technology Model
GF10221,Mumbai,Renewable Energy,2020-06-17,Smart Infrastructure Framework
GF12042,New York,Environmental Policy,2022-04-11,Smart Transport Model
GF11399,New York,Consulting,2022-03-17,Eco Systems Project
GF11383,Johannesburg,Engineering,2022-01-21,Urban Housing Model
GF10835,Sydney,Research,2022-06-05,Smart Transport Approach
GF11605,Tokyo,Renewable Energy,2021-05-07,Urban Transport Solution
GF11628,Toronto,Research,2020-07-08,Clean Energy Solution
GF12304,New York,Research,2022-07-05,Smart Transport Plan
GF10265,London,Engineering,2021-06-08,Clean Policy Plan
GF12202,Mexico City,Renewable Energy,2022-02-17,Sustainable Systems Initiative
GF11274,Singapore,Urban Development,2020-03-06,Green Systems Initiative
GF11558,Toronto,Urban Development,2020-01-14,Green Energy Solution
GF10742,London,Research,2021-12-29,Clean Systems Initiative
GF12360,Berlin,Research,2021-07-05,Green Infrastructure Solution
GF11735,Berlin,Environmental Policy,2021-10-07,Urban Housing Model
GF10716,New York,Urban Development,2023-11-29,Future Technology Model
GF11341,New York,Renewable Energy,2020-01-12,Sustainable Transport Project
GF10924,New York,Renewable Energy,2021-12-10,Green Transport Solution
GF11466,São Paulo,Renewable Energy,2020-10-14,Clean Housing Strategy
GF12193,London,Research,2022-07-11,Urban Infrastructure Project
GF12392,New York,Consulting,2021-08-28,Clean Transport Plan
GF12389,Stockholm,Renewable Energy,2022-05-12,Green Systems Approach
GF10154,New York,Research,2023-07-31,Eco Design Strategy
GF10759,Sydney,Urban Development,2023-08-05,Clean Transport Strategy
GF11792,São Paulo,Environmental Policy,2021-09-29,Urban Policy Framework
GF11400,Berlin,Research,2021-12-17,Eco Housing Project
GF11877,São Paulo,Urban Development,2021-05-15,Sustainable Technology Framework
GF10450,London,Consulting,2023-06-28,Green Energy Strategy
GF10076,Toronto,Consulting,2022-12-18,Smart Policy Solution
GF12039,Seoul,Research,2022-06-12,Clean Design Framework
GF10076,Berlin,Consulting,2020-10-26,Renewable Transport Plan
GF10234,New York,Renewable Energy,2022-07-18,Urban Transport Project
GF11645,Paris,Renewable Energy,2021-09-27,Clean Housing Initiative
GF10257,Mumbai,Engineering,2020-01-09,Smart Housing Initiative
GF10671,Singapore,Research,2022-06-14,Urban Housing Plan
GF10391,São Paulo,Urban Development,2022-09-21,Clean Infrastructure Framework
GF10543,London,Environmental Policy,2021-05-13,Renewable Infrastructure Project
GF11376,Sydney,Urban Development,2023-09-26,Green Transport Strategy
GF10780,Seoul,Environmental Policy,2020-12-24,Eco Systems Strategy
GF11047,Singapore,Environmental Policy,2022-07-29,Future Infrastructure Approach
GF10992,Dubai,Environmental Policy,2022-06-10,Eco Design Strategy
GF10778,Johannesburg,Environmental Policy,2021-10-14,Green Policy Strategy
GF11009,Seoul,Urban Development,2023-01-27,Future Design Initiative
GF11812,Tokyo,Environmental Policy,2020-11-16,Sustainable Energy Solution
GF10095,Berlin,Engineering,2021-10-03,Eco Systems Initiative
GF10149,São Paulo,Urban Development,2021-03-22,Renewable Design Model
GF10287,New York,Urban Development,2022-09-20,Clean Infrastructure Model
GF12077,Toronto,Environmental Policy,2023-04-27,Renewable Systems Solution
GF10891,Tokyo,Urban Development,2021-01-02,Clean Systems Approach
GF11954,Johannesburg,Consulting,2021-10-25,Smart Infrastructure Approach
GF11350,Tokyo,Environmental Policy,2022-07-14,Green Design Plan
GF12264,London,Research,2021-01-19,Future Technology Initiative
GF10565,London,Renewable Energy,2020-12-15,Eco Systems Approach
GF10675,Johannesburg,Renewable Energy,2022-08-06,Future Systems Framework
GF12039,Johannesburg,Urban Development,2020-02-02,Green Design Initiative
GF11962,Paris,Urban Development,2023-12-28,Clean Design Model
GF12380,London,Renewable Energy,2022-12-13,Eco Housing Project
GF10975,Berlin,Research,2020-03-12,Clean Infrastructure Solution
GF10471,Berlin,Environmental Policy,2020-11-12,Eco Technology Plan
GF11732,Johannesburg,Environmental Policy,2023-08-20,Clean Housing Initiative
GF10447,New York,Research,2022-02-10,Future Energy Solution
GF11890,Tokyo,Research,2022-09-11,Urban Technology Plan
GF10261,Sydney,Urban Development,2022-05-25,Clean Policy Model
GF11438,New York,Environmental Policy,2021-12-12,Smart Housing Strategy
GF10297,Mumbai,Environmental Policy,2023-10-28,Renewable Infrastructure Project
GF10585,Sydney,Renewable Energy,2021-01-06,Clean Technology Strategy
GF11848,New York,Renewable Energy,2023-03-09,Green Infrastructure Model
GF12394,New York,Urban Development,2021-05-02,Renewable Housing Project
GF12185,Singapore,Renewable Energy,2021-10-12,Clean Transport Project
GF10947,Dubai,Renewable Energy,2022-09-15,Sustainable Technology Model
GF12277,Stockholm,Environmental Policy,2020-08-27,Urban Energy Plan
GF10574,Tokyo,Environmental Policy,2022-06-22,Smart Design Approach
GF11021,São Paulo,Renewable Energy,2020-02-13,Renewable Infrastructure Model
GF10914,London,Engineering,2022-08-28,Urban Policy Project
GF11005,Berlin,Engineering,2023-10-06,Eco Infrastructure Framework
GF10673,New York,Engineering,2022-09-19,Urban Energy Model
GF10349,Tokyo,Environmental Policy,2020-04-14,Renewable Housing Strategy
GF11089,Dubai,Engineering,2020-03-11,Clean Policy Strategy
GF11256,Dubai,Research,2020-01-21,Future Design Framework
GF10390,Singapore,Renewable Energy,2020-06-07,Sustainable Transport Solution
GF10992,London,Renewable Energy,2021-02-01,Renewable Energy Approach
GF10963,Tokyo,Consulting,2020-12-21,Green Transport Approach
GF10017,Paris,Environmental Policy,2021-07-26,Renewable Infrastructure Model
GF11054,Toronto,Research,2020-04-02,Clean Policy Model
GF11527,Mumbai,Renewable Energy,2022-03-29,Future Infrastructure Initiative
GF11487,London,Research,2021-02-06,Urban Housing Model
GF10474,Toronto,Research,2020-04-28,Urban Policy Strategy
GF10980,Singapore,Consulting,2020-01-17,Eco Transport Solution
GF12106,London,Urban Development,2021-01-21,Smart Policy Framework
GF11278,London,Urban Development,2020-09-09,Future Policy Framework
GF10058,Tokyo,Environmental Policy,2022-09-15,Smart Energy Strategy
GF10260,Stockholm,Engineering,2020-03-09,Sustainable Energy Solution
GF11146,New York,Urban Development,2021-05-13,Future Energy Initiative
GF10324,London,Renewable Energy,2020-03-16,Green Systems Project
GF12131,Dubai,Urban Development,2020-07-29,Urban Transport Approach
GF12116,Johannesburg,Environmental Policy,2021-04-25,Sustainable Housing Solution
GF11624,São Paulo,Consulting,2021-03-13,Smart Energy Project
GF11005,Mexico City,Renewable Energy,2023-03-28,Renewable Systems Project
GF11507,New York,Engineering,2021-08-06,Eco Technology Strategy
GF11370,Tokyo,Renewable Energy,2022-06-13,Renewable Infrastructure Model
GF11909,London,Environmental Policy,2022-03-31,Green Design Project
GF10858,São Paulo,Research,2020-09-16,Green Infrastructure Solution
GF12277,Mexico City,Renewable Energy,2021-10-27,Future Infrastructure Solution
GF11790,Mumbai,Research,2023-01-16,Clean Policy Plan
GF11989,London,Renewable Energy,2020-05-13,Eco Housing Approach
GF10159,Singapore,Urban Development,2021-01-25,Green Transport Plan
GF10303,Singapore,Renewable Energy,2021-09-10,Eco Energy Plan
GF10226,New York,Engineering,2021-10-09,Future Design Framework
GF10443,Dubai,Environmental Policy,2021-02-25,Clean Transport Plan
GF10413,Paris,Renewable Energy,2023-06-17,Clean Infrastructure Model
GF11940,Berlin,Renewable Energy,2023-08-21,Sustainable Transport Strategy
GF11601,Tokyo,Environmental Policy,2021-05-12,Renewable Technology Project
GF10807,São Paulo,Renewable Energy,2022-10-14,Smart Energy Plan
GF12144,Seoul,Research,2021-09-29,Renewable Infrastructure Framework
GF12169,Singapore,Consulting,2022-11-12,Clean Housing Strategy
GF10043,Dubai,Renewable Energy,2020-04-27,Future Design Approach
GF12251,Sydney,Environmental Policy,2023-07-28,Renewable Housing Plan
GF10835,Stockholm,Environmental Policy,2021-07-10,Future Energy Plan
GF11422,Dubai,Renewable Energy,2023-12-06,Smart Design Initiative
GF10626,New York,Research,2022-12-22,Clean Transport Plan
GF10530,New York,Urban Development,2020-08-07,Smart Systems Framework
GF12323,New York,Research,2020-11-18,Renewable Policy Initiative
GF10672,New York,Renewable Energy,2021-12-19,Eco Infrastructure Framework
GF12373,New York,Renewable Energy,2023-12-22,Green Systems Framework
GF11240,Paris,Urban Development,2023-04-19,Future Policy Model
GF11064,Stockholm,Engineering,2022-05-27,Sustainable Housing Initiative
GF10258,London,Research,2022-10-21,Renewable Systems Project
GF11831,London,Environmental Policy,2021-12-17,Future Infrastructure Project
GF10075,Johannesburg,Renewable Energy,2021-02-11,Green Housing Project
GF10369,São Paulo,Renewable Energy,2023-07-16,Urban Policy Plan
GF11125,New York,Consulting,2023-02-18,Green Systems Framework
GF12054,Toronto,Renewable Energy,2022-06-01,Smart Technology Project
GF10317,London,Urban Development,2020-05-01,Green Policy Initiative
GF11073,Seoul,Environmental Policy,2022-02-06,Eco Transport Framework
GF11684,London,Urban Development,2023-05-17,Renewable Systems Initiative
GF11897,Dubai,Urban Development,2020-03-21,Sustainable Policy Initiative
GF11387,Stockholm,Research,2022-02-25,Sustainable Policy Model
GF10504,Singapore,Renewable Energy,2020-12-26,Sustainable Infrastructure Solution
GF10518,London,Environmental Policy,2020-03-13,Eco Systems Approach
GF11903,São Paulo,Renewable Energy,2021-09-02,Renewable Policy Approach
GF10565,London,Urban Development,2022-07-19,Urban Policy Solution
GF12200,Johannesburg,Urban Development,2020-06-14,Urban Infrastructure Plan
GF12437,Singapore,Environmental Policy,2021-09-04,Sustainable Energy Framework
GF11268,Stockholm,Environmental Policy,2020-08-03,Smart Systems Model
GF12185,London,Urban Development,2022-10-08,Green Policy Strategy
GF12300,Toronto,Research,2023-04-14,Renewable Infrastructure Strategy
